Entity_ID,Account,Period,Cost_Center,Product,Amount,Currency
Subsidiary B,Equity,2024-Q3,R&D,Product C,397242.91,EUR
Subsidiary B,Equity,2024-Q3,R&D,Service X,55732.99,EUR
Subsidiary B,Equity,2024-Q3,R&D,Service Y,376437.62,GBP
Subsidiary B,Equity,2024-Q3,Finance,Product A,494430.2,USD
Subsidiary B,Equity,2024-Q3,Finance,Product B,327920.03,GBP
Subsidiary B,Equity,2024-Q3,Finance,Product C,233394.35,EUR
Subsidiary B,Equity,2024-Q3,Finance,Service X,250126.87,EUR
Subsidiary B,Equity,2024-Q3,Finance,Service Y,101044.97,USD
Subsidiary B,Equity,2024-Q3,Operations,Product A,442381.55,GBP
Subsidiary B,Equity,2024-Q3,Operations,Product B,98646.09,GBP
Subsidiary B,Equity,2024-Q3,Operations,Product C,296689.21,USD
Subsidiary B,Equity,2024-Q3,Operations,Service X,342174.98,GBP
Subsidiary B,Equity,2024-Q3,Operations,Service Y,340593.42,EUR
Subsidiary B,Revenue,2024-Q4,Sales,Product A,17018.65,GBP
Subsidiary B,Revenue,2024-Q4,Sales,Product B,380740.96,USD
Subsidiary B,Revenue,2024-Q4,Sales,Product C,288008.88,GBP
Subsidiary B,Revenue,2024-Q4,Sales,Service X,111880.7,GBP
Subsidiary B,Revenue,2024-Q4,Sales,Service Y,10894.39,GBP
Subsidiary B,Revenue,2024-Q4,Marketing,Product A,340204.91,EUR
Subsidiary B,Revenue,2024-Q4,Marketing,Product B,18796.29,GBP
Subsidiary B,Revenue,2024-Q4,Marketing,Product C,378680.85,EUR
Subsidiary B,Revenue,2024-Q4,Marketing,Service X,360258.39,EUR
Subsidiary B,Revenue,2024-Q4,Marketing,Service Y,251390.17,GBP
Subsidiary B,Revenue,2024-Q4,R&D,Product A,273249.09,USD
Subsidiary B,Revenue,2024-Q4,R&D,Product B,358142.23,USD
Subsidiary B,Revenue,2024-Q4,R&D,Product C,152242.98,GBP
Subsidiary B,Revenue,2024-Q4,R&D,Service X,11525.05,GBP
Subsidiary B,Revenue,2024-Q4,R&D,Service Y,202995.21,EUR
Subsidiary B,Revenue,2024-Q4,Finance,Product A,141051.62,GBP
Subsidiary B,Revenue,2024-Q4,Finance,Product B,200173.72,EUR
Subsidiary B,Revenue,2024-Q4,Finance,Product C,432754.95,USD
Subsidiary B,Revenue,2024-Q4,Finance,Service X,420124.55,GBP
Subsidiary B,Revenue,2024-Q4,Finance,Service Y,302202.57,EUR
Subsidiary B,Revenue,2024-Q4,Operations,Product A,204204.07,GBP
Subsidiary B,Revenue,2024-Q4,Operations,Product B,420211.86,EUR
Subsidiary B,Revenue,2024-Q4,Operations,Product C,469976.22,GBP
Subsidiary B,Revenue,2024-Q4,Operations,Service X,340566.97,EUR
Subsidiary B,Revenue,2024-Q4,Operations,Service Y,296018.54,EUR
Subsidiary B,COGS,2024-Q4,Sales,Product A,348971.6,EUR
Subsidiary B,COGS,2024-Q4,Sales,Product B,457982.61,USD
Subsidiary B,COGS,2024-Q4,Sales,Product C,293955.61,EUR
Subsidiary B,COGS,2024-Q4,Sales,Service X,310531.17,GBP
Subsidiary B,COGS,2024-Q4,Sales,Service Y,262682,USD
Subsidiary B,COGS,2024-Q4,Marketing,Product A,352279.71,USD
Subsidiary B,COGS,2024-Q4,Marketing,Product B,27643.22,USD
Subsidiary B,COGS,2024-Q4,Marketing,Product C,419683.78,EUR
Subsidiary B,COGS,2024-Q4,Marketing,Service X,322021.81,GBP
Subsidiary B,COGS,2024-Q4,Marketing,Service Y,369967.46,USD
Subsidiary B,COGS,2024-Q4,R&D,Product A,123926.49,USD
Subsidiary B,COGS,2024-Q4,R&D,Product B,67777.7,USD
Subsidiary B,COGS,2024-Q4,R&D,Product C,318347.48,EUR
Subsidiary B,COGS,2024-Q4,R&D,Service X,32866.93,EUR
Subsidiary B,COGS,2024-Q4,R&D,Service Y,144726.18,GBP
Subsidiary B,COGS,2024-Q4,Finance,Product A,61303.85,GBP
Subsidiary B,COGS,2024-Q4,Finance,Product B,203473.91,GBP
Subsidiary B,COGS,2024-Q4,Finance,Product C,389385.33,EUR
Subsidiary B,COGS,2024-Q4,Finance,Service X,263182.77,EUR
Subsidiary B,COGS,2024-Q4,Finance,Service Y,287678.79,USD
Subsidiary B,COGS,2024-Q4,Operations,Product A,457086.13,USD
Subsidiary B,COGS,2024-Q4,Operations,Product B,162695.37,USD
Subsidiary B,COGS,2024-Q4,Operations,Product C,240669.51,GBP
Subsidiary B,COGS,2024-Q4,Operations,Service X,470061.78,EUR
Subsidiary B,COGS,2024-Q4,Operations,Service Y,17093.83,USD
Subsidiary B,Operating Expenses,2024-Q4,Sales,Product A,297133.55,EUR
Subsidiary B,Operating Expenses,2024-Q4,Sales,Product B,109371.87,GBP
Subsidiary B,Operating Expenses,2024-Q4,Sales,Product C,195262.67,USD
Subsidiary B,Operating Expenses,2024-Q4,Sales,Service X,167834.12,EUR
Subsidiary B,Operating Expenses,2024-Q4,Sales,Service Y,40902.64,GBP
Subsidiary B,Operating Expenses,2024-Q4,Marketing,Product A,458300.79,USD
Subsidiary B,Operating Expenses,2024-Q4,Marketing,Product B,141700.83,GBP
Subsidiary B,Operating Expenses,2024-Q4,Marketing,Product C,271382.55,GBP
Subsidiary B,Operating Expenses,2024-Q4,Marketing,Service X,454864.03,GBP
Subsidiary B,Operating Expenses,2024-Q4,Marketing,Service Y,203529.79,EUR
Subsidiary B,Operating Expenses,2024-Q4,R&D,Product A,23884.7,USD
Subsidiary B,Operating Expenses,2024-Q4,R&D,Product B,119604.85,USD
Subsidiary B,Operating Expenses,2024-Q4,R&D,Product C,413088.13,USD
Subsidiary B,Operating Expenses,2024-Q4,R&D,Service X,290601.16,EUR
Subsidiary B,Operating Expenses,2024-Q4,R&D,Service Y,154409.69,GBP
Subsidiary B,Operating Expenses,2024-Q4,Finance,Product A,62161.27,USD
Subsidiary B,Operating Expenses,2024-Q4,Finance,Product B,99479.61,EUR
Subsidiary B,Operating Expenses,2024-Q4,Finance,Product C,215414.58,GBP
Subsidiary B,Operating Expenses,2024-Q4,Finance,Service X,314497.49,GBP
Subsidiary B,Operating Expenses,2024-Q4,Finance,Service Y,175838.3,USD
Subsidiary B,Operating Expenses,2024-Q4,Operations,Product A,483789.68,USD
Subsidiary B,Operating Expenses,2024-Q4,Operations,Product B,169460.98,GBP
Subsidiary B,Operating Expenses,2024-Q4,Operations,Product C,153151.22,EUR
Subsidiary B,Operating Expenses,2024-Q4,Operations,Service X,260717.59,GBP
Subsidiary B,Operating Expenses,2024-Q4,Operations,Service Y,493152.14,GBP
Subsidiary B,Net Income,2024-Q4,Sales,Product A,438753.31,USD
Subsidiary B,Net Income,2024-Q4,Sales,Product B,103279.84,EUR
Subsidiary B,Net Income,2024-Q4,Sales,Product C,294022,EUR
Subsidiary B,Net Income,2024-Q4,Sales,Service X,456995.1,USD
Subsidiary B,Net Income,2024-Q4,Sales,Service Y,393690.72,EUR
Subsidiary B,Net Income,2024-Q4,Marketing,Product A,221515.43,USD
Subsidiary B,Net Income,2024-Q4,Marketing,Product B,347531.63,GBP
Subsidiary B,Net Income,2024-Q4,Marketing,Product C,312543.78,EUR
Subsidiary B,Net Income,2024-Q4,Marketing,Service X,229620.17,GBP
Subsidiary B,Net Income,2024-Q4,Marketing,Service Y,318924.07,EUR
Subsidiary B,Net Income,2024-Q4,R&D,Product A,147963.46,GBP
Subsidiary B,Net Income,2024-Q4,R&D,Product B,365004.78,EUR
Subsidiary B,Net Income,2024-Q4,R&D,Product C,334274.76,GBP
Subsidiary B,Net Income,2024-Q4,R&D,Service X,51173.73,EUR
Subsidiary B,Net Income,2024-Q4,R&D,Service Y,319033.37,USD
Subsidiary B,Net Income,2024-Q4,Finance,Product A,22534.1,GBP
Subsidiary B,Net Income,2024-Q4,Finance,Product B,398667.31,GBP
Subsidiary B,Net Income,2024-Q4,Finance,Product C,74027.91,USD
Subsidiary B,Net Income,2024-Q4,Finance,Service X,390764.74,EUR
Subsidiary B,Net Income,2024-Q4,Finance,Service Y,126209.34,USD
Subsidiary B,Net Income,2024-Q4,Operations,Product A,24184.3,GBP
Subsidiary B,Net Income,2024-Q4,Operations,Product B,276445.55,GBP
Subsidiary B,Net Income,2024-Q4,Operations,Product C,208290.39,EUR
Subsidiary B,Net Income,2024-Q4,Operations,Service X,201512.57,EUR
Subsidiary B,Net Income,2024-Q4,Operations,Service Y,375995.52,EUR
Subsidiary B,Assets,2024-Q4,Sales,Product A,161801.59,USD
Subsidiary B,Assets,2024-Q4,Sales,Product B,369014.44,EUR
Subsidiary B,Assets,2024-Q4,Sales,Product C,32212.61,EUR
Subsidiary B,Assets,2024-Q4,Sales,Service X,128122.62,EUR
Subsidiary B,Assets,2024-Q4,Sales,Service Y,328438.14,GBP
Subsidiary B,Assets,2024-Q4,Marketing,Product A,69605.64,EUR
Subsidiary B,Assets,2024-Q4,Marketing,Product B,470458,GBP
Subsidiary B,Assets,2024-Q4,Marketing,Product C,449289.99,GBP
Subsidiary B,Assets,2024-Q4,Marketing,Service X,202224.34,GBP
Subsidiary B,Assets,2024-Q4,Marketing,Service Y,161330.6,USD
Subsidiary B,Assets,2024-Q4,R&D,Product A,304512.07,USD
Subsidiary B,Assets,2024-Q4,R&D,Product B,139631.36,EUR
Subsidiary B,Assets,2024-Q4,R&D,Product C,156167.28,GBP
Subsidiary B,Assets,2024-Q4,R&D,Service X,164830.39,EUR
Subsidiary B,Assets,2024-Q4,R&D,Service Y,305857.46,GBP
Subsidiary B,Assets,2024-Q4,Finance,Product A,416306.43,GBP
Subsidiary B,Assets,2024-Q4,Finance,Product B,51689.74,EUR
Subsidiary B,Assets,2024-Q4,Finance,Product C,81941.82,GBP
Subsidiary B,Assets,2024-Q4,Finance,Service X,368455.67,GBP
Subsidiary B,Assets,2024-Q4,Finance,Service Y,188619.09,EUR
Subsidiary B,Assets,2024-Q4,Operations,Product A,116364.48,USD
Subsidiary B,Assets,2024-Q4,Operations,Product B,57934.54,USD
Subsidiary B,Assets,2024-Q4,Operations,Product C,344386.46,USD
Subsidiary B,Assets,2024-Q4,Operations,Service X,25548.87,GBP
Subsidiary B,Assets,2024-Q4,Operations,Service Y,137700.64,GBP
Subsidiary B,Liabilities,2024-Q4,Sales,Product A,217641.14,USD
Subsidiary B,Liabilities,2024-Q4,Sales,Product B,200193.35,GBP
Subsidiary B,Liabilities,2024-Q4,Sales,Product C,431588.63,EUR
Subsidiary B,Liabilities,2024-Q4,Sales,Service X,44245.81,GBP
Subsidiary B,Liabilities,2024-Q4,Sales,Service Y,209722.39,USD
Subsidiary B,Liabilities,2024-Q4,Marketing,Product A,93553.39,GBP
Subsidiary B,Liabilities,2024-Q4,Marketing,Product B,388118.98,GBP
Subsidiary B,Liabilities,2024-Q4,Marketing,Product C,36239.81,GBP
Subsidiary B,Liabilities,2024-Q4,Marketing,Service X,159514.94,GBP
Subsidiary B,Liabilities,2024-Q4,Marketing,Service Y,362508.97,EUR
Subsidiary B,Liabilities,2024-Q4,R&D,Product A,235900.56,USD
Subsidiary B,Liabilities,2024-Q4,R&D,Product B,448113.82,EUR
Subsidiary B,Liabilities,2024-Q4,R&D,Product C,133864.1,EUR
Subsidiary B,Liabilities,2024-Q4,R&D,Service X,199980.4,USD
Subsidiary B,Liabilities,2024-Q4,R&D,Service Y,449492.33,USD
Subsidiary B,Liabilities,2024-Q4,Finance,Product A,232568.42,USD
Subsidiary B,Liabilities,2024-Q4,Finance,Product B,145130.7,GBP
Subsidiary B,Liabilities,2024-Q4,Finance,Product C,218881.81,EUR
Subsidiary B,Liabilities,2024-Q4,Finance,Service X,228999.54,EUR
Subsidiary B,Liabilities,2024-Q4,Finance,Service Y,90558.87,USD
Subsidiary B,Liabilities,2024-Q4,Operations,Product A,331258.91,USD
Subsidiary B,Liabilities,2024-Q4,Operations,Product B,71076.57,EUR
Subsidiary B,Liabilities,2024-Q4,Operations,Product C,287481.64,GBP
Subsidiary B,Liabilities,2024-Q4,Operations,Service X,82747.68,GBP
Subsidiary B,Liabilities,2024-Q4,Operations,Service Y,212267.76,GBP
Subsidiary B,Equity,2024-Q4,Sales,Product A,489636.64,USD
Subsidiary B,Equity,2024-Q4,Sales,Product B,489882.15,USD
Subsidiary B,Equity,2024-Q4,Sales,Product C,245224.04,GBP
Subsidiary B,Equity,2024-Q4,Sales,Service X,371491.2,GBP
Subsidiary B,Equity,2024-Q4,Sales,Service Y,280119.19,GBP
Subsidiary B,Equity,2024-Q4,Marketing,Product A,160436.91,USD
Subsidiary B,Equity,2024-Q4,Marketing,Product B,305059.63,GBP
Subsidiary B,Equity,2024-Q4,Marketing,Product C,191616.65,EUR
Subsidiary B,Equity,2024-Q4,Marketing,Service X,430240.48,EUR
Subsidiary B,Equity,2024-Q4,Marketing,Service Y,200321.68,GBP
Subsidiary B,Equity,2024-Q4,R&D,Product A,436272.22,EUR
Subsidiary B,Equity,2024-Q4,R&D,Product B,285623.18,EUR
Subsidiary B,Equity,2024-Q4,R&D,Product C,227799.64,EUR
Subsidiary B,Equity,2024-Q4,R&D,Service X,21539.52,USD
Subsidiary B,Equity,2024-Q4,R&D,Service Y,204088.45,GBP
Subsidiary B,Equity,2024-Q4,Finance,Product A,483770.21,USD
Subsidiary B,Equity,2024-Q4,Finance,Product B,447063.89,USD
Subsidiary B,Equity,2024-Q4,Finance,Product C,364675.27,GBP
Subsidiary B,Equity,2024-Q4,Finance,Service X,458576.75,USD
Subsidiary B,Equity,2024-Q4,Finance,Service Y,84310.61,GBP
Subsidiary B,Equity,2024-Q4,Operations,Product A,447203.94,GBP
Subsidiary B,Equity,2024-Q4,Operations,Product B,293518.52,GBP
Subsidiary B,Equity,2024-Q4,Operations,Product C,279327.13,GBP
Subsidiary B,Equity,2024-Q4,Operations,Service X,474869.09,EUR
Subsidiary B,Equity,2024-Q4,Operations,Service Y,348543.38,EUR
Subsidiary C,Revenue,2024-Q1,Sales,Product A,67175.57,GBP
Subsidiary C,Revenue,2024-Q1,Sales,Product B,344027.05,USD
Subsidiary C,Revenue,2024-Q1,Sales,Product C,354002.4,GBP
Subsidiary C,Revenue,2024-Q1,Sales,Service X,416222.01,EUR
Subsidiary C,Revenue,2024-Q1,Sales,Service Y,424639.37,EUR
Subsidiary C,Revenue,2024-Q1,Marketing,Product A,463437.15,EUR
Subsidiary C,Revenue,2024-Q1,Marketing,Product B,480878.87,GBP
Subsidiary C,Revenue,2024-Q1,Marketing,Product C,117160.89,USD
Subsidiary C,Revenue,2024-Q1,Marketing,Service X,46000.65,GBP
Subsidiary C,Revenue,2024-Q1,Marketing,Service Y,379039.41,USD
Subsidiary C,Revenue,2024-Q1,R&D,Product A,492687.86,GBP
Subsidiary C,Revenue,2024-Q1,R&D,Product B,125298.96,USD
Subsidiary C,Revenue,2024-Q1,R&D,Product C,180155.26,USD
Subsidiary C,Revenue,2024-Q1,R&D,Service X,458515.91,EUR
Subsidiary C,Revenue,2024-Q1,R&D,Service Y,434972.42,USD
Subsidiary C,Revenue,2024-Q1,Finance,Product A,119268.28,GBP
Subsidiary C,Revenue,2024-Q1,Finance,Product B,37248.32,EUR
Subsidiary C,Revenue,2024-Q1,Finance,Product C,215414.93,USD
Subsidiary C,Revenue,2024-Q1,Finance,Service X,373289.14,GBP
Subsidiary C,Revenue,2024-Q1,Finance,Service Y,397290.42,EUR
Subsidiary C,Revenue,2024-Q1,Operations,Product A,428902.98,USD
Subsidiary C,Revenue,2024-Q1,Operations,Product B,158921.19,GBP
Subsidiary C,Revenue,2024-Q1,Operations,Product C,253210.28,EUR
Subsidiary C,Revenue,2024-Q1,Operations,Service X,165415.5,GBP
Subsidiary C,Revenue,2024-Q1,Operations,Service Y,270550.1,USD
Subsidiary C,COGS,2024-Q1,Sales,Product A,115775.45,GBP
Subsidiary C,COGS,2024-Q1,Sales,Product B,17423.19,GBP
Subsidiary C,COGS,2024-Q1,Sales,Product C,276757.83,GBP
Subsidiary C,COGS,2024-Q1,Sales,Service X,435424.96,GBP
Subsidiary C,COGS,2024-Q1,Sales,Service Y,88023.44,EUR
Subsidiary C,COGS,2024-Q1,Marketing,Product A,348235.96,GBP
Subsidiary C,COGS,2024-Q1,Marketing,Product B,350046.14,GBP
Subsidiary C,COGS,2024-Q1,Marketing,Product C,177105.07,USD
Subsidiary C,COGS,2024-Q1,Marketing,Service X,81798.75,GBP
Subsidiary C,COGS,2024-Q1,Marketing,Service Y,181314.08,USD
Subsidiary C,COGS,2024-Q1,R&D,Product A,447068.66,USD
Subsidiary C,COGS,2024-Q1,R&D,Product B,185396.48,GBP
Subsidiary C,COGS,2024-Q1,R&D,Product C,165133.89,GBP
Subsidiary C,COGS,2024-Q1,R&D,Service X,28719.3,GBP
Subsidiary C,COGS,2024-Q1,R&D,Service Y,386724.65,EUR
Subsidiary C,COGS,2024-Q1,Finance,Product A,356615.13,GBP
Subsidiary C,COGS,2024-Q1,Finance,Product B,425947.63,GBP
Subsidiary C,COGS,2024-Q1,Finance,Product C,423420.9,USD
Subsidiary C,COGS,2024-Q1,Finance,Service X,134404.01,USD
Subsidiary C,COGS,2024-Q1,Finance,Service Y,106693.89,USD
Subsidiary C,COGS,2024-Q1,Operations,Product A,459386.79,GBP
Subsidiary C,COGS,2024-Q1,Operations,Product B,12195.29,EUR
Subsidiary C,COGS,2024-Q1,Operations,Product C,428515.28,USD
Subsidiary C,COGS,2024-Q1,Operations,Service X,393557.23,GBP
Subsidiary C,COGS,2024-Q1,Operations,Service Y,483264.89,EUR
Subsidiary C,Operating Expenses,2024-Q1,Sales,Product A,229013.84,USD
Subsidiary C,Operating Expenses,2024-Q1,Sales,Product B,354852.11,GBP
Subsidiary C,Operating Expenses,2024-Q1,Sales,Product C,289837.18,GBP
Subsidiary C,Operating Expenses,2024-Q1,Sales,Service X,317299.67,USD
Subsidiary C,Operating Expenses,2024-Q1,Sales,Service Y,150458.02,USD
Subsidiary C,Operating Expenses,2024-Q1,Marketing,Product A,328680.88,EUR
Subsidiary C,Operating Expenses,2024-Q1,Marketing,Product B,320803.98,GBP
Subsidiary C,Operating Expenses,2024-Q1,Marketing,Product C,16805.53,GBP
Subsidiary C,Operating Expenses,2024-Q1,Marketing,Service X,496536.68,GBP
Subsidiary C,Operating Expenses,2024-Q1,Marketing,Service Y,285004.5,EUR
Subsidiary C,Operating Expenses,2024-Q1,R&D,Product A,376197.54,USD
Subsidiary C,Operating Expenses,2024-Q1,R&D,Product B,240596.86,USD
Subsidiary C,Operating Expenses,2024-Q1,R&D,Product C,373058.58,USD
Subsidiary C,Operating Expenses,2024-Q1,R&D,Service X,187628.61,GBP
Subsidiary C,Operating Expenses,2024-Q1,R&D,Service Y,332450.33,USD
Subsidiary C,Operating Expenses,2024-Q1,Finance,Product A,454871.85,USD
Subsidiary C,Operating Expenses,2024-Q1,Finance,Product B,282820.73,EUR
Subsidiary C,Operating Expenses,2024-Q1,Finance,Product C,496203.3,GBP
Subsidiary C,Operating Expenses,2024-Q1,Finance,Service X,170803.24,EUR
Subsidiary C,Operating Expenses,2024-Q1,Finance,Service Y,92226.4,GBP
Subsidiary C,Operating Expenses,2024-Q1,Operations,Product A,322283.31,GBP
Subsidiary C,Operating Expenses,2024-Q1,Operations,Product B,308594.44,EUR
Subsidiary C,Operating Expenses,2024-Q1,Operations,Product C,263881.42,GBP
Subsidiary C,Operating Expenses,2024-Q1,Operations,Service X,111885.05,EUR
Subsidiary C,Operating Expenses,2024-Q1,Operations,Service Y,224838.42,GBP
Subsidiary C,Net Income,2024-Q1,Sales,Product A,122384.43,EUR
Subsidiary C,Net Income,2024-Q1,Sales,Product B,220171.85,USD
Subsidiary C,Net Income,2024-Q1,Sales,Product C,327948.78,USD
Subsidiary C,Net Income,2024-Q1,Sales,Service X,28211.46,EUR
Subsidiary C,Net Income,2024-Q1,Sales,Service Y,22254.48,USD
Subsidiary C,Net Income,2024-Q1,Marketing,Product A,450357.58,EUR
Subsidiary C,Net Income,2024-Q1,Marketing,Product B,11593.13,GBP
Subsidiary C,Net Income,2024-Q1,Marketing,Product C,430621.08,EUR
Subsidiary C,Net Income,2024-Q1,Marketing,Service X,299082.97,EUR
Subsidiary C,Net Income,2024-Q1,Marketing,Service Y,373833,USD
Subsidiary C,Net Income,2024-Q1,R&D,Product A,106190.63,GBP
Subsidiary C,Net Income,2024-Q1,R&D,Product B,60561.59,GBP
Subsidiary C,Net Income,2024-Q1,R&D,Product C,295410.7,USD
Subsidiary C,Net Income,2024-Q1,R&D,Service X,197435.53,USD
Subsidiary C,Net Income,2024-Q1,R&D,Service Y,428709.94,EUR
Subsidiary C,Net Income,2024-Q1,Finance,Product A,157622,EUR
Subsidiary C,Net Income,2024-Q1,Finance,Product B,45942.6,USD
Subsidiary C,Net Income,2024-Q1,Finance,Product C,471024.26,USD
Subsidiary C,Net Income,2024-Q1,Finance,Service X,325777.14,EUR
Subsidiary C,Net Income,2024-Q1,Finance,Service Y,188189.92,EUR
Subsidiary C,Net Income,2024-Q1,Operations,Product A,59201.89,GBP
Subsidiary C,Net Income,2024-Q1,Operations,Product B,33690.19,EUR
Subsidiary C,Net Income,2024-Q1,Operations,Product C,419065.54,EUR
Subsidiary C,Net Income,2024-Q1,Operations,Service X,406958.52,USD
Subsidiary C,Net Income,2024-Q1,Operations,Service Y,492016.64,GBP
Subsidiary C,Assets,2024-Q1,Sales,Product A,325304.67,USD
Subsidiary C,Assets,2024-Q1,Sales,Product B,429895.86,EUR
Subsidiary C,Assets,2024-Q1,Sales,Product C,208426.03,EUR
Subsidiary C,Assets,2024-Q1,Sales,Service X,332902.85,EUR
Subsidiary C,Assets,2024-Q1,Sales,Service Y,472686.84,GBP
Subsidiary C,Assets,2024-Q1,Marketing,Product A,108886.41,GBP
Subsidiary C,Assets,2024-Q1,Marketing,Product B,348003.65,USD
Subsidiary C,Assets,2024-Q1,Marketing,Product C,49567.3,EUR
Subsidiary C,Assets,2024-Q1,Marketing,Service X,171435.27,EUR
Subsidiary C,Assets,2024-Q1,Marketing,Service Y,391895.21,GBP
Subsidiary C,Assets,2024-Q1,R&D,Product A,339910.24,GBP
Subsidiary C,Assets,2024-Q1,R&D,Product B,493761.11,USD
Subsidiary C,Assets,2024-Q1,R&D,Product C,437948.38,EUR
Subsidiary C,Assets,2024-Q1,R&D,Service X,125603.72,GBP
Subsidiary C,Assets,2024-Q1,R&D,Service Y,456335.79,GBP
Subsidiary C,Assets,2024-Q1,Finance,Product A,477553.78,EUR
Subsidiary C,Assets,2024-Q1,Finance,Product B,35158.36,EUR
Subsidiary C,Assets,2024-Q1,Finance,Product C,317798.31,EUR
Subsidiary C,Assets,2024-Q1,Finance,Service X,494878.26,GBP
Subsidiary C,Assets,2024-Q1,Finance,Service Y,438468.5,USD
Subsidiary C,Assets,2024-Q1,Operations,Product A,290957.46,USD
Subsidiary C,Assets,2024-Q1,Operations,Product B,403653.27,USD
Subsidiary C,Assets,2024-Q1,Operations,Product C,377390.66,GBP
Subsidiary C,Assets,2024-Q1,Operations,Service X,29195.11,USD
Subsidiary C,Assets,2024-Q1,Operations,Service Y,314643.66,USD
Subsidiary C,Liabilities,2024-Q1,Sales,Product A,326721.05,GBP
Subsidiary C,Liabilities,2024-Q1,Sales,Product B,472303.32,GBP
Subsidiary C,Liabilities,2024-Q1,Sales,Product C,86103.83,EUR
Subsidiary C,Liabilities,2024-Q1,Sales,Service X,79479.17,USD
Subsidiary C,Liabilities,2024-Q1,Sales,Service Y,315890.23,EUR
Subsidiary C,Liabilities,2024-Q1,Marketing,Product A,207370.51,EUR
Subsidiary C,Liabilities,2024-Q1,Marketing,Product B,127546.39,EUR
Subsidiary C,Liabilities,2024-Q1,Marketing,Product C,191562.61,USD
Subsidiary C,Liabilities,2024-Q1,Marketing,Service X,486178.79,EUR
Subsidiary C,Liabilities,2024-Q1,Marketing,Service Y,152880.68,GBP
Subsidiary C,Liabilities,2024-Q1,R&D,Product A,188551.54,GBP
Subsidiary C,Liabilities,2024-Q1,R&D,Product B,186713.77,GBP
Subsidiary C,Liabilities,2024-Q1,R&D,Product C,126216.13,GBP
Subsidiary C,Liabilities,2024-Q1,R&D,Service X,266941.78,USD
Subsidiary C,Liabilities,2024-Q1,R&D,Service Y,477352.31,USD
Subsidiary C,Liabilities,2024-Q1,Finance,Product A,452982.71,EUR
Subsidiary C,Liabilities,2024-Q1,Finance,Product B,139738.32,GBP
Subsidiary C,Liabilities,2024-Q1,Finance,Product C,479596.49,USD
Subsidiary C,Liabilities,2024-Q1,Finance,Service X,173212.16,EUR
Subsidiary C,Liabilities,2024-Q1,Finance,Service Y,451201.47,USD
Subsidiary C,Liabilities,2024-Q1,Operations,Product A,371725.1,GBP
Subsidiary C,Liabilities,2024-Q1,Operations,Product B,258409.99,EUR
Subsidiary C,Liabilities,2024-Q1,Operations,Product C,50553.24,GBP
Subsidiary C,Liabilities,2024-Q1,Operations,Service X,12504.06,EUR
Subsidiary C,Liabilities,2024-Q1,Operations,Service Y,129898.38,GBP
Subsidiary C,Equity,2024-Q1,Sales,Product A,128576.73,GBP
Subsidiary C,Equity,2024-Q1,Sales,Product B,447019.52,EUR
Subsidiary C,Equity,2024-Q1,Sales,Product C,157603.87,GBP
Subsidiary C,Equity,2024-Q1,Sales,Service X,479082.12,GBP
Subsidiary C,Equity,2024-Q1,Sales,Service Y,303277.68,USD
Subsidiary C,Equity,2024-Q1,Marketing,Product A,217840.85,GBP
Subsidiary C,Equity,2024-Q1,Marketing,Product B,198441.78,GBP
Subsidiary C,Equity,2024-Q1,Marketing,Product C,99036.01,USD
Subsidiary C,Equity,2024-Q1,Marketing,Service X,171780.25,EUR
Subsidiary C,Equity,2024-Q1,Marketing,Service Y,76849.56,GBP
Subsidiary C,Equity,2024-Q1,R&D,Product A,174045.95,GBP
Subsidiary C,Equity,2024-Q1,R&D,Product B,122177.42,EUR
Subsidiary C,Equity,2024-Q1,R&D,Product C,192992.22,USD
Subsidiary C,Equity,2024-Q1,R&D,Service X,157466.57,GBP
Subsidiary C,Equity,2024-Q1,R&D,Service Y,346859.61,GBP
Subsidiary C,Equity,2024-Q1,Finance,Product A,227842.34,USD
Subsidiary C,Equity,2024-Q1,Finance,Product B,214560.02,GBP
Subsidiary C,Equity,2024-Q1,Finance,Product C,15980.56,USD
Subsidiary C,Equity,2024-Q1,Finance,Service X,302221.22,EUR
Subsidiary C,Equity,2024-Q1,Finance,Service Y,329943.18,GBP
Subsidiary C,Equity,2024-Q1,Operations,Product A,10040.2,EUR
Subsidiary C,Equity,2024-Q1,Operations,Product B,417453.2,EUR
Subsidiary C,Equity,2024-Q1,Operations,Product C,342141.93,GBP
Subsidiary C,Equity,2024-Q1,Operations,Service X,58272.25,GBP
Subsidiary C,Equity,2024-Q1,Operations,Service Y,261191,GBP
Subsidiary C,Revenue,2024-Q2,Sales,Product A,252370.08,GBP
Subsidiary C,Revenue,2024-Q2,Sales,Product B,244903.88,GBP
Subsidiary C,Revenue,2024-Q2,Sales,Product C,17803.55,EUR
Subsidiary C,Revenue,2024-Q2,Sales,Service X,40345.4,GBP
Subsidiary C,Revenue,2024-Q2,Sales,Service Y,491276.73,EUR
Subsidiary C,Revenue,2024-Q2,Marketing,Product A,292382.29,EUR
Subsidiary C,Revenue,2024-Q2,Marketing,Product B,313765.78,USD
Subsidiary C,Revenue,2024-Q2,Marketing,Product C,228302.03,EUR
Subsidiary C,Revenue,2024-Q2,Marketing,Service X,293601.88,EUR
Subsidiary C,Revenue,2024-Q2,Marketing,Service Y,59637.09,GBP
Subsidiary C,Revenue,2024-Q2,R&D,Product A,154057.66,USD
Subsidiary C,Revenue,2024-Q2,R&D,Product B,286906.7,GBP
